#,row_id,criterion,tag,evidence,note,agreement
57,DEF_PUBLIC_ENTITY_STRUCTURE,C1,axis-ambiguous-name,[run1] Same DEF_ prefix collision; same noun-only ID.,tag-disagreement run1=axis-ambiguous-name / run2=name-misleading | run1 note: Cluster.,tag-disagree
58,DEF_PUBLIC_ENTITY_STRUCTURE,C1,name-misleading,[run2] Same as #8.,tag-disagreement run1=axis-ambiguous-name / run2=name-misleading,tag-disagree
59,DEF_PUBLIC_ENTITY_STRUCTURE,C5,wrong-domain,[run1] Same as DEF_PUBLIC_ENTITY. [run2] Same as #5. Appears to revisit D11.,run1 note: Cluster. | run2 note: confidence: medium,both
60,DEF_TIME_STANDARD,C1,axis-ambiguous-name,"[run1] Same issue as DEF_EXPENDITURE_STANDARD: ID 'TIME_STANDARD' does not signal inclusion vs exemption framing. Description tightens to 'THRESHOLD axis (quantitative, inclusion-framed)'.","single-run flag, run1 only | run1 note: Pair with THRESHOLD_LOBBYING_TIME_PRESENT.",run1-only
61,DEF_TIME_STANDARD,C4,cross-row-overlap,[run1] Same asymmetry as DEF_EXPENDITURE_STANDARD: paired with THRESHOLD_LOBBYING_TIME_PRESENT but THRESHOLD_LOBBYING_TIME_VALUE is shared across inclusion/exemption framings. [run2] Same as #103 (paired with THRESHOLD_LOBBYING_TIME_PRESENT).,run1 note: Same. | run2 note: confidence: low; D11-aware,both
62,EXEMPT_GOVT_OFFICIAL_CAPACITY,C1,axis-ambiguous-name,"[run1] ID 'EXEMPT_GOVT_OFFICIAL_CAPACITY' could mean (a) exemption for officials acting in official capacity, or (b) definition exempts official-capacity activities. Description PRI B1 verbatim: 'Is there an exemption for government agencies and/or public officials acting within their official capacity?' Mild C1; description disambiguates well.",tag-disagreement run1=axis-ambiguous-name / run2=name-misleading | run1 note: Mild.,tag-disagree
63,EXEMPT_GOVT_OFFICIAL_CAPACITY,C1,name-misleading,"[run2] ID prefix `EXEMPT_*` distinguishes from `REG_*`/`PARITY_*`, and the field is conceptually an ""exemption exists"" boolean — but the row name suggests it's the exemption itself, not a question about the law providing one. Description is verbatim PRI B1's question and lands fine; the ID could read as data-about-an-exempt-entity rather than a meta-question.",tag-disagreement run1=axis-ambiguous-name / run2=name-misleading | run2 note: confidence: low,tag-disagree
64,EXEMPT_GOVT_OFFICIAL_CAPACITY,C2,description-narrower-than-rubric,[run2] Description `Is there an exemption for government agencies and/or public officials acting within their official capacity?.` is verbatim PRI B1. The trailing period is duplicated (`?.`) — minor formatting issue but signals a copy-from-rubric mechanical pattern across the entire PRI-derived corpus.,"single-run flag, run2 only | run2 note: confidence: low (but recurring pattern below)",run2-only
65,EXEMPT_GOVT_PARTIAL_RELIEF,C1,axis-ambiguous-name,"[run1] ID 'PARTIAL_RELIEF' is unusual phrasing; reads as 'partial relief from what?'. Description PRI B2 verbatim resolves it. [run2] ID `EXEMPT_GOVT_PARTIAL_RELIEF` suggests partial-relief mechanism existence, but does not pin the axis (is it about ""are agencies relieved"" or ""do agencies get partial vs full relief""?). PRI B2 frames it as a yes/no on relief existing, which the description carries; ID is ambiguous about whether it's a tier-question or a yes/no.",run1 note: Mild. | run2 note: confidence: low,both
66,FIN_EXPENDITURE_PER_ISSUE,C2,description-narrower-than-rubric,[run2] Description `Expenditure per issue.` — bare FOCAL 7.8. Doesn't specify granularity (per-bill? per-topic-cluster? aggregate per-issue-area?).,"single-run flag, run2 only | run2 note: confidence: low",run2-only
67,FIN_INCOME_PER_CLIENT,C3,cluster-asks-two-questions,"[run1] 4 cross-refs: FOCAL 7.2 (income per client), Newmark/Opheim 'disc_comp_by_employer' / 'disc_sources_of_income'. Newmark item is 'compensation broken down by employer' — closely aligned. Opheim 'sources of income' is broader (could include all income sources, not lobbying-only). [run2] framework_references: FOCAL 7.2 (lobbying income per client) + Newmark 2017/2005 `disc_comp_by_employer` (compensation broken down by employer) + Opheim `disc_sources_of_income` (""Sources of income""). Newmark anchors on *employer/client breakdown* of compensation; Opheim's ""sources of income"" is a much broader concept (could include grants, member dues, etc.). Cluster mixes per-client breakdown (specific) with sources-of-income (broad).",run1 note: Mild cluster cohesion concern. | run2 note: confidence: medium,both
68,FIN_TIME_SPENT_LOBBYING,C5,wrong-domain,"[run2] Row sits in `domain=""financial""` but is about *time*, not money. data_type is `numeric`. Could fit better in `reporting` — it's a per-filing numeric field.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
69,FIN_TRADE_ASSOCIATION_DUES,C2,description-narrower-than-rubric,"[run2] Description `Expenditure on membership/sponsorship of organisations that lobby (eg, trade associations).` is verbatim FOCAL 7.9. Row title narrows to ""trade association dues"" but description doesn't enforce that narrowing — sponsorship of orgs that lobby is broader than association dues.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
70,FREQ_LOBBYIST_ANNUAL,C2,description-narrower-than-rubric,"[run1] Description: 'Reporting frequency option: Annually.' Direction unclear — does 'option' mean state allows annual reporting, requires it, or merely that annual is an option among several? PRI E2h_v: 'reporting frequency: annually' — also direction-ambiguous. The boolean's semantics ('this state's lobbyist reporting cadence allows annual filing') is implicit.","single-run flag, run1 only | run1 note: Pattern across all FREQ_*_* rows; description style inherits PRI E1h/E2h sub-item shape.",run1-only
71,FREQ_LOBBYIST_MONTHLY,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
72,FREQ_LOBBYIST_MONTHLY,C3,cluster-asks-two-questions,"[run1] References include newmark_2005::freq_binary, opheim_1991::freq_binary, opensecrets_2022::timely_disclosure (compound freq schedule). Newmark/Opheim freq_binary is 'monthly during session OR (monthly both in/out)' as single binary — they don't separately ask about pure 'monthly'. The MERGE expression in dedup-map handles via disjunction across cadence rows. Storing freq_binary cross-ref directly on each cadence row arguably misattributes.","single-run flag, run1 only | run1 note: Same pattern across other FREQ_*_* cadence rows.",run1-only
73,FREQ_LOBBYIST_OTHER,C1,axis-ambiguous-name,[run1] ID 'FREQ_LOBBYIST_OTHER' (free-text catch-all). 'OTHER' alone in ID doesn't signal 'free-text catch-all for cadences not enumerated above'. [run2] Symmetric pair to #60.,run1 note: Mild. | run2 note: confidence: low,both
74,FREQ_LOBBYIST_OTHER,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
75,FREQ_LOBBYIST_QUARTERLY,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
76,FREQ_LOBBYIST_QUARTERLY,C3,cluster-asks-two-questions,[run1] Same freq_binary cross-ref pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
77,FREQ_LOBBYIST_SEMI_ANNUAL,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
78,FREQ_LOBBYIST_SEMI_ANNUAL,C3,cluster-asks-two-questions,[run1] Same freq_binary cross-ref pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
79,FREQ_LOBBYIST_TRI_ANNUAL,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern. [run2] Symmetric pair to #58.,run1 note: Same. | run2 note: confidence: low,both
80,FREQ_LOBBYIST_TRI_ANNUAL,C3,cluster-asks-two-questions,[run1] Same freq_binary cross-ref pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
81,FREQ_PRINCIPAL_ANNUAL,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
82,FREQ_PRINCIPAL_MONTHLY,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
83,FREQ_PRINCIPAL_MONTHLY,C3,cluster-asks-two-questions,[run1] Same freq_binary + OpenSecrets timely_disclosure cross-ref pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
84,FREQ_PRINCIPAL_OTHER,C1,axis-ambiguous-name,"[run1] Same as FREQ_LOBBYIST_OTHER. [run2] ID `FREQ_PRINCIPAL_OTHER` doesn't telegraph that this is a free-text catch-all on the cadence ordinal; ""OTHER"" reads as a category-name. data_type is `free_text` per CSV.",run1 note: Same. | run2 note: confidence: low,both
85,FREQ_PRINCIPAL_OTHER,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
86,FREQ_PRINCIPAL_QUARTERLY,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
87,FREQ_PRINCIPAL_QUARTERLY,C3,cluster-asks-two-questions,[run1] Same pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
88,FREQ_PRINCIPAL_SEMI_ANNUAL,C2,description-narrower-than-rubric,[run1] Same FREQ_* pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
89,FREQ_PRINCIPAL_TRI_ANNUAL,C2,description-narrower-than-rubric,"[run1] Same FREQ_* pattern. [run2] Description `Reporting frequency option: Tri-annually (linked with legislative calendar).` is verbatim PRI E1h_iii. Single-rubric row, no cluster; the description is fine on PRI's terms but doesn't disambiguate ""tri-annual"" (3x/year) from ""triennial"" (every 3 years) — a known statute-reading hazard.",run1 note: Same. | run2 note: confidence: low,both
90,PARITY_GOVT_AS_LOBBYIST,C2,description-narrower-than-rubric,[run1] Description verbatim PRI B3 plus stray period.,"single-run flag, run1 only; run 2 considered then retracted: retracted; carry to C4 cluster | run1 note: Same PRI-verbatim style.",run1-only
91,PARITY_GOVT_AS_LOBBYIST,C4,cross-row-overlap,[run2] PRI B-series (B1 → EXEMPT_GOVT_OFFICIAL_CAPACITY; B2 → EXEMPT_GOVT_PARTIAL_RELIEF; B3 → PARITY_GOVT_AS_LOBBYIST; B4 → PARITY_GOVT_AS_PRINCIPAL) ask four interrelated questions about the same statutory mechanism (government-agency exemption posture). PARITY_GOVT_AS_LOBBYIST and PARITY_GOVT_AS_PRINCIPAL particularly overlap with EXEMPT_GOVT_OFFICIAL_CAPACITY in structure; the harness has no disambiguation rule for which row a given exemption-mechanism statute populates.,"single-run flag, run2 only | run2 note: confidence: medium",run2-only
92,PARITY_GOVT_AS_PRINCIPAL,C2,description-narrower-than-rubric,[run1] Description verbatim PRI B4 plus stray period.,"single-run flag, run1 only | run1 note: Same.",run1-only
93,PARITY_GOVT_AS_PRINCIPAL,C4,cross-row-overlap,[run2] Pair to #33; same overlap structure.,"single-run flag, run2 only | run2 note: confidence: medium",run2-only
94,REG_BILL_SUBJECT_ON_REGISTRATION,C4,cross-row-overlap,"[run1] Pair with RPT_LOBBYIST_BILL_SPECIFIC / RPT_LOBBYIST_ISSUE_GENERAL. CPI Q5 is 'Bill/subject required on registration form'; the RPT_*_BILL_SPECIFIC / *_ISSUE_GENERAL rows are about bill/subject on *spending reports*. Different filing types but conceptually overlapping; the harness could plausibly populate both rows when a state's statute is structured as 'bill numbers required on all filings'. [run2] REG_BILL_SUBJECT_ON_REGISTRATION (CPI Q5: bill/subject on the *registration form*) vs RPT_LOBBYIST_BILL_SPECIFIC (PRI E2g_ii: bill on the *spending report*). Filing-shape distinct (registration vs report), but the harness must distinguish them.",run1 note: REG_ vs RPT_ prefixes do help distinguish but the bill/subject substance overlaps. | run2 note: confidence: medium,both
95,REG_EXECUTIVE_AGENCY,C1,axis-ambiguous-name,[run1] ID 'EXECUTIVE_AGENCY' does not signal whether row is about agencies *as registrants* (actor) or lobbying *of* exec agencies (target). Description 'Executive branch agencies.' is verbatim-PRI single-noun and resolves nothing. Per D9 the row is actor-axis (must register).,"single-run flag, run1 only | run1 note: Cross-row collision risk with DEF_ADMIN_AGENCY_LOBBYING_TRIGGER (target-axis). Chunk frame (definitions.md) flags this pair explicitly.",run1-only
96,REG_EXECUTIVE_AGENCY,C2,description-narrower-than-rubric,"[run1] Description 'Executive branch agencies.' is two-word PRI A6 verbatim noun phrase; fails to communicate the question 'must executive-branch agencies register?' that the row asks. Compounds with C1 axis-ambiguity. [run2] Description `Executive branch agencies.` — bare PRI A6. The handoff doc explicitly calls out this row as the *actor-axis* counterpart to DEF_ADMIN_AGENCY_LOBBYING_TRIGGER's *target-axis* — i.e., ""FDA staff lobbying Congress on behalf of FDA"" — but the row description does not encode that distinction.",run1 note: PRI-verbatim style across all REG_* A-series rows. | run2 note: confidence: high; entangled w/ #28,both
97,REG_EXECUTIVE_AGENCY,C4,cross-row-overlap,"[run1] Pair with DEF_ADMIN_AGENCY_LOBBYING_TRIGGER (definitions). Both reference administrative/executive agencies; one is target-axis (DEF_), one is actor-axis (REG_). Names do not encode this distinction. Iter-1 disagreement on retirement_system regime is the textbook case; chunk frame definitions.md flags this pair explicitly.","single-run flag, run1 only | run1 note: Iter-1 reference example. Whichever row's name is renamed first owns the fix.",run1-only
98,REG_GOVERNORS_OFFICE,C2,description-narrower-than-rubric,[run1] Description 'Governor's office.' is two-word PRI A5 verbatim. [run2] Description `Governor's office.` — bare PRI A5.,run1 note: Same pattern. | run2 note: confidence: low,both
99,REG_GOVERNORS_OFFICE,C4,cross-row-overlap,"[run2] REG_GOVERNORS_OFFICE (PRI A5) vs REG_EXECUTIVE_AGENCY (PRI A6). The governor's office is structurally part of the executive branch. Hierarchical overlap; PRI 2010 cared about both because some states exempt only the office, not all agencies.","single-run flag, run2 only | run2 note: confidence: low",run2-only
100,REG_GOVT_LOBBYING_GOVT,C1,axis-ambiguous-name,[run1] ID phrase 'GOVT_LOBBYING_GOVT' is itself directionally awkward. PRI A10 'Government agencies who lobby other agencies' clarifies in expansion. The atomic ID alone reads as both target and actor.,"single-run flag, run1 only | run1 note: Description is one-line PRI verbatim; minimal disambiguation.",run1-only
101,REG_GOVT_LOBBYING_GOVT,C2,description-narrower-than-rubric,[run1] Description 'Government agencies who lobby other agencies.' restates PRI A10 noun phrase; lacks 'must register' question framing. [run2] Description `Government agencies who lobby other agencies.` is the actor-axis case the chunk-frame preamble for `definitions` cites as out-of-`definitions`-chunk. Row description does not reference DEF_ADMIN_AGENCY_LOBBYING_TRIGGER (target-axis counterpart) for harness disambiguation.,"run1 note: Same PRI-verbatim style. | run2 note: confidence: high; entangled w/ #1, #24",both
102,REG_GOVT_LOBBYING_GOVT,C4,cross-row-overlap,[run1] Triangulates with REG_EXECUTIVE_AGENCY and DEF_ADMIN_AGENCY_LOBBYING_TRIGGER. PRI A10 (govt-lobbying-govt) and A6 (executive branch agencies) share the agency-actor concept; the row REG_GOVT_LOBBYING_GOVT covers 'agencies as actors lobbying other agencies' which is more specific.,"single-run flag, run1 only | run1 note: Three-way scope overlap among PRI A6/A8/A10.",run1-only
103,REG_INDEPENDENT_AGENCY,C2,description-narrower-than-rubric,[run1] Description 'Independent agencies.' is two-word PRI A8 verbatim. [run2] Description `Independent agencies.` — bare PRI A8.,run1 note: Same pattern. | run2 note: confidence: low,both
104,REG_LEGISLATIVE_BRANCH,C2,description-narrower-than-rubric,[run1] Description 'Legislative branch.' is two-word PRI A7 verbatim. [run2] Description `Legislative branch.` — bare PRI A7.,run1 note: Same pattern. | run2 note: confidence: low,both
105,REG_LOBBYING_ACTIVITY_FORMS_SCOPE,C1,axis-ambiguous-name,[run1] ID '_FORMS_SCOPE' reads as 'scope of registration forms (paper)' but is actually 'scope of activity-forms counted as lobbying' (oral/written/electronic). Different concepts; the polysemy of 'forms' is the bug.,"single-run flag, run1 only | run1 note: Mild but real ID confusion.",run1-only
106,REG_LOBBYING_ACTIVITY_FORMS_SCOPE,C2,description-broader-than-rubric,"[run2] Description is verbatim FOCAL 1.4 listing ""oral, written, electronic, virtual communications; organising meetings for others; events; phone calls and emails."" Same translation issue as #75 — FOCAL list is illustrative, but row description doesn't say so.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
107,REG_LOBBYING_FIRM,C2,description-narrower-than-rubric,[run1] Description 'Lobbying firms.' is two-word PRI A4 verbatim. [run2] Description `Lobbying firms.` — same shape as #19/#20.,run1 note: Same pattern. | run2 note: confidence: low,both
108,REG_LOBBYING_TARGETS_SCOPE,C2,description-broader-than-rubric,"[run1] Description verbatim FOCAL 1.3 with Westminster role names ('Ministers, Deputy Ministers, Director-Generals'). focal_2024_indicators.csv flags this: 'Westminster-centric role names; US-state application must translate to governor, lt. governor, legislators, agency heads, staff, etc.' Description retains UK/AUS terminology unfit for US-state application. [run2] Description is verbatim FOCAL 1.3 ""The following are included as targets of lobbying: legislative branches, executive branch officials, Ministers, Deputy Ministers..."" but US states do not have Ministers / Deputy Ministers / Director-Generals — those are Westminster-system terms. FOCAL was designed for international comparison; the row description carries the international taxonomy untranslated. data_type is `categorical` so the values are state-by-state, but the description implies a particular taxonomy.",run1 note: Curation note inherited from FOCAL extraction; not yet addressed. | run2 note: confidence: high,both
109,REG_LOBBYIST,C2,description-narrower-than-rubric,"[run1] Description is one-word PRI A1 verbatim ('Lobbyists.') — fails to communicate 'must lobbyists register?'. 6 framework_references span PRI A1, FOCAL 1.1, Newmark/Opheim/CPI def_legislative_lobbying. [run2] Row description is just `Lobbyists.` — bare word lifted from PRI A1 (""Lobbyists.""). framework_references span 6 rubrics with substantively different anchorings: PRI A1 (lobbyist-must-register), FOCAL 1.1 (registry coverage of *types* of lobbyists), Newmark 2017/2005/Opheim `def_legislative_lobbying` (legislative lobbying as definition criterion), Hired Guns Q3 (""Is a lobbyist required to file a registration form?""). The single-word description is too thin to disambiguate which question the row is the canonical home for. v2 audit folded `def_legislative_lobbying` here as universal-yes (Decision Log D2); the description does not tell the harness that.",run1 note: PRI-verbatim style pervasive across A-series rows. | run2 note: confidence: high,both
110,REG_LOBBYIST,C3,cluster-asks-two-questions,"[run1] 6 cross-refs mix 'must legislative lobbyists register?' (PRI A1, FOCAL 1.1, Hired Guns Q3) with 'def_legislative_lobbying' (Newmark/Opheim/Opheim-1991) which v2 audit (D2) classified as 'universal-yes; criterion ≈ existence of any lobbyist-registration regime'. Folding both questions onto one row is intentional per D2 but description gives no signal.","single-run flag, run1 only | run1 note: Appears consistent with D2 but description hides the merge.",run1-only
111,REG_LOBBYIST,C4,cross-row-overlap,"[run2] REG_LOBBYIST (lobbyist must register) vs REG_VOLUNTEER_LOBBYIST (volunteer-lobbyist must register) — REG_VOLUNTEER_LOBBYIST is a special-case modifier on REG_LOBBYIST. A statute that says ""all lobbyists, including volunteers, must register"" populates both. Harness rule for whether REG_VOLUNTEER_LOBBYIST is *only* about volunteer-specific carve-outs (yes-no on the carve-out existing) or about volunteer-lobbyists' registration in general is implicit.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
112,REG_LOCAL_GOVERNMENT,C2,description-narrower-than-rubric,[run1] Description 'Local governments.' is two-word PRI A9 verbatim. [run2] Description `Local governments.` — bare PRI A9.,run1 note: Same pattern. | run2 note: confidence: low,both
113,REG_OTHER_PUBLIC_ENTITY,C2,description-narrower-than-rubric,"[run1] Description 'Public entities, other than government agencies.' is PRI A11 verbatim noun phrase. [run2] Description `Public entities, other than government agencies.` — bare PRI A11. Suffers same brevity as the rest of the A-series.",run1 note: Same pattern. | run2 note: confidence: low,both
114,REG_PRE_LOBBYING_REGISTRATION_WINDOW,C4,cross-row-overlap,"[run2] REG_PRE_LOBBYING_REGISTRATION_WINDOW (CPI Q4: days lobbying allowed before registration required) vs THRESHOLD_LOBBYING_TIME_PRESENT (PRI D2: fraction-of-compensated-time exemption). Both are time-related registration triggers. Decision Log (CPI Q4 entry) explicitly notes ""distinct from PRI D2"" — but the names alone don't telegraph that distinction.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
115,REG_PRINCIPAL,C2,description-narrower-than-rubric,"[run1] Description 'Principals who employ a lobbyist.' is short PRI A3 verbatim; question 'must principals register?' is implicit. [run2] Description `Principals who employ a lobbyist.` is bare. framework_references include PRI A3, FOCAL 1.1, OpenSecrets `client_registers` (""Client identifiable in registration data""). OpenSecrets's question is about *whether the client appears in registration data* (data-architecture concern); PRI A3 is about *whether principals must register* (filing requirement). These are subtly different questions; row description picks PRI's framing without acknowledging the OS shading.",run1 note: Same pattern. | run2 note: confidence: medium,both
116,REG_PRINCIPAL,C4,cross-row-overlap,"[run2] REG_PRINCIPAL (PRI A3: principals must register) vs REG_LOBBYING_FIRM (PRI A4: lobbying firms must register). When a state's law is about lobbying-firm-as-principal (firm employs lobbyist), both fire.","single-run flag, run2 only | run2 note: confidence: low",run2-only
117,REG_REGISTRATION_RENEWAL_FREQUENCY,C4,cross-row-overlap,"[run2] REG_REGISTRATION_RENEWAL_FREQUENCY (CPI Q6: registration cadence) vs FREQ_LOBBYIST_* / FREQ_PRINCIPAL_* (PRI E*h_*: reporting cadence). Both are ""frequency"" rows; descriptions disambiguate, names overlap.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
118,REG_SEPARATE_LOBBYIST_CLIENT_FILINGS,C2,description-broader-than-rubric,"[run1] Description: 'State requires the client/principal to file a registration independently (cleaner data architecture) rather than embedding client identification within the lobbyist's registration.' OpenSecrets source 'lobbyist_client_separate' is per-paper a 5-tier scoring scale (separate filings / joint / client-only / etc.). Compendium row is boolean — narrower than the 5-tier scale. [run2] Description `State requires the client/principal to file a registration independently (cleaner data architecture) rather than embedding client identification within the lobbyist's registration.` includes editorial assessment (""cleaner data architecture"") that goes beyond what OpenSecrets's binary asks. The OS rubric is value-judgment about data quality; the row description should report-not-rate.",run1 note: Source-tier-info lost in boolean. | run2 note: confidence: medium,both
119,REG_SEPARATE_LOBBYIST_CLIENT_FILINGS,C4,cross-row-overlap,"[run2] This row asks about filing-architecture separation (client/principal files independently). REG_PRINCIPAL (PRI A3, ""Principals who employ a lobbyist must register"") asks about whether principals must register at all. A statute that requires principal registration in a *separate* filing would populate both. Harness rule for distinguishing them lives in description, not ID.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
120,REG_VOLUNTEER_LOBBYIST,C2,description-narrower-than-rubric,"[run1] Description 'Volunteer lobbyists.' is two-word PRI A2 verbatim; does not convey the question. [run2] Description is `Volunteer lobbyists.` — same shape as #19. PRI A2 was a single-token criterion; the description inherits PRI's brevity, leaving the harness without scoping (e.g., do volunteer lobbyists for nonprofits qualify? does ""volunteer"" mean uncompensated only?). Sits across PRI A2 and FOCAL 1.1's broader ""types"" claim.",run1 note: Same PRI-verbatim pattern. | run2 note: confidence: medium,both
121,REL_BOARD_SEATS,C2,description-narrower-than-rubric,"[run2] Description `List of board seats held (eg, in associations, companies).` — bare FOCAL 6.3. Doesn't say *whose* board seats (lobbyist's? principal's? both?).","single-run flag, run2 only | run2 note: confidence: medium",run2-only
122,RPT_EXPENDITURE_FORMAT_GRANULARITY,C2,description-narrower-than-rubric,"[run1] Description: 'Expenditure format granularity.' Three-word terse description. Sources include sunlight_2015::expenditure_format_granularity (a 4-tier ordinal: itemized w/dates+desc / categorized / lump / none). Row data_type is categorical. The 4-tier scale isn't enumerated in the description. [run2] Description `Expenditure format granularity.` is two words. framework_references span Sunlight (ordinal scale -1..2 with explicit tiers), Newmark 2017/2005 (`disc_categories_expenditures`), Opheim (`disc_spending_by_category`), Hired Guns Q14 (""Are summaries of spending classified by category types?""). Sunlight's ordinal is much richer than Newmark/Opheim's binary ""are categories disclosed"". Row description doesn't communicate that the data_type is `categorical` (per CSV) and what the ordinal means.",run1 note: Categorical row should enumerate categories. | run2 note: confidence: high,both
123,RPT_EXPENDITURE_FORMAT_GRANULARITY,C4,cross-row-overlap,"[run2] Other end of #49/#50 cross-row overlap. RPT_EXPENDITURE_FORMAT_GRANULARITY's description is bare (""Expenditure format granularity."") and offers no rule for how it relates to the side-specific itemized rows.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
124,RPT_EXPENDITURE_ITEMIZATION_THRESHOLD,C2,description-misscoped,"[run2] Description `Threshold below which expenditure itemization is not required.` matches Sunlight's concept but Hired Guns Q15 (""What spending must be itemized?"") is differently framed — Q15 asks about the rule for itemization scope, not specifically a dollar threshold. Q15 admits answer values that aren't dollar thresholds (e.g., ""any expenditure over $X must be itemized"" vs ""all itemized"" vs ""no itemization required"").","single-run flag, run2 only | run2 note: confidence: medium",run2-only
125,RPT_HOUSEHOLD_OF_OFFICIAL_SPENDING,C4,cross-row-overlap,"[run2] RPT_HOUSEHOLD_OF_OFFICIAL_SPENDING (CPI Q21: household of official) overlaps with RPT_PRINCIPAL_OTHER_COSTS / RPT_LOBBYIST_OTHER_COSTS (PRI E*f_iii: gifts/entertainment/transport/lodging) — household is a refinement (recipients of ""other costs"" extended to household). Statutes that simply say ""spending on officials and family members"" plausibly populate both.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
126,RPT_ITEMIZED_RECIPIENT,C2,description-misscoped,"[run2] Description `Lobbyist must identify the legislator (or staff/family member) who received/benefited from each itemized expenditure.` narrows CPI Q17's ""recipient of the itemized expenditure"" to ""legislator (or staff/family member)"" — but Q17 is open-ended on recipient identity (could be executive officials, agency staff, etc.). Row title is ""(legislator / staff / family)"" — same narrowing in title.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
127,RPT_LOBBYIST_BILL_SPECIFIC,C3,cluster-asks-two-questions,[run1] 5 cross-refs include sunlight_2015::activity (4-tier ordinal: bill+position / bill / general / nothing) and Newmark 'disc_seeking_to_influence' (broader: 'seeking to influence legislation OR administrative action'). Sunlight tier collapses bill+position; Newmark item is broader-than-bill-specific. v2 audit MERGE'd via 4-row disjunction (D17-equivalent). Cluster bundles a tier with a sub-tier and a broader item.,"single-run flag, run1 only | run1 note: Same Sunlight-activity-tier pattern repeats on issue/principal variants.",run1-only
