#,row_id,criterion,tag,evidence,note,agreement
128,RPT_LOBBYIST_COMPENSATION,C3,cluster-asks-two-questions,"[run1] 9 framework_references: PRI E2f_i (boolean), Sunlight expenditure_transparency (4-tier itemization ordinal), Sunlight compensation (yes/no), Newmark disc_total_compensation, Opheim disc_total_income, Hired Guns Q13, OpenSecrets compensation, FOCAL 7.1 (Total lobbying income for consultant lobbyists/firms). Sunlight expenditure_transparency 4-tier is structurally distinct from a yes/no 'is comp disclosed?' boolean. FOCAL 7.1 is consultant-firm-side (not all lobbyists). Cluster bundles boolean with ordinal-tier and consultant-specific. [run2] framework_references include PRI E2f_i (lobbyist compensation), FOCAL 7.1 (total lobbying income for consultants/firms), Sunlight `expenditure_transparency` + `compensation`, Newmark 2017/2005 `disc_total_compensation`, Opheim `disc_total_income`, Hired Guns Q13, OpenSecrets `compensation`. The cluster spans: (a) lobbyist *compensation* received (income-side); (b) lobbyist *expenditure on lobbying* via the same line item (expenditure-side, since on a consultant's report, compensation is spending). FOCAL 7.1 is income-side; Sunlight's `expenditure_transparency` is expenditure-side. Cluster bundles two structurally different questions.",run1 note: Largest cross-ref count (9). | run2 note: confidence: medium,both
129,RPT_LOBBYIST_CONTACTS_LOGGED,C2,description-narrower-than-rubric,[run1] Description verbatim PRI E2i: 'Are lobbyists required to disclose contacts?.' (sic). Notes field clarifies gate semantics ('Gate item: presence of any engagement entry = contacts disclosed') but description doesn't reflect that gate framing. [run2] Description `Are lobbyists required to disclose contacts?` is verbatim PRI E2i but is the *gate* row for the contact_log domain (notes field says so explicitly). Description doesn't acknowledge that the answer to this row implies whether any of the 11 CONTACT_* downstream rows can be populated.,run1 note: PRI-verbatim with stray period. | run2 note: confidence: medium,both
130,RPT_LOBBYIST_CONTRACT_TYPE,C2,description-narrower-than-rubric,"[run1] Description: 'Type of lobbyist contract (eg, salaried staff, contracted).' (FOCAL 4.6 verbatim). References Hired Guns Q10 which is broader: 'compensated/non-compensated, salaried/contracted on registration'. FOCAL is narrower (contract type only); Q10 is two-axis (compensation status + contract type).","single-run flag, run1 only | run1 note: Mild.",run1-only
131,RPT_LOBBYIST_CONTRACT_TYPE,C3,cluster-asks-two-questions,"[run2] framework_references: FOCAL 4.6 (""Type of lobbyist contract, eg, salaried staff, contracted"") + Hired Guns Q10 (""Is a lobbyist required to include on the registration form additional information about the type of lobbying work he or she does?""). Q10 is broader (""type of lobbying work""); FOCAL 4.6 is contract-type specifically. Mismatch.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
132,RPT_LOBBYIST_GATE,C2,description-narrower-than-rubric,"[run1] Description 'Are lobbyists required to disclose?.' (sic, with literal extra period) is verbatim PRI E2a question text. Functional but the row is a 'gate' for the entire E2 series; description doesn't communicate gate-vs-individual-field structure.","single-run flag, run1 only | run1 note: Pattern: many RPT_* rows have PRI verbatim question with stray punctuation.",run1-only
133,RPT_LOBBYIST_ISSUE_GENERAL,C3,cluster-asks-two-questions,[run1] Same Sunlight-activity-tier + Newmark-broader pattern as RPT_LOBBYIST_BILL_SPECIFIC.,"single-run flag, run1 only | run1 note: Same.",run1-only
134,RPT_LOBBYIST_ITEMIZED,C4,cross-row-overlap,[run2] Symmetric pair to #49.,"single-run flag, run2 only | run2 note: confidence: medium",run2-only
135,RPT_LOBBYIST_NON_COMPENSATION,C2,description-broader-than-rubric,"[run1] Description verbatim PRI E2f_ii ('Indirect lobbying costs (non-compensation)'). References Sunlight expenditure_transparency 4-tier — applies to expenditure granularity overall, not narrowly to non-compensation. Cross-ref appears too-broad.",tag-disagreement run1=description-broader-than-rubric / run2=description-narrower-than-rubric | run1 note: Sunlight tier pattern fans out across many comp/non-comp/other-costs/itemized rows.,tag-disagree
136,RPT_LOBBYIST_NON_COMPENSATION,C2,description-narrower-than-rubric,"[run2] Description `Required component of disclosure report: Indirect lobbying costs (non-compensation).` is verbatim PRI E2f_ii. Sunlight `expenditure_transparency` (an ordinal) is the only other ref; its mapping to E2f_ii is via the dedup map's disjunction, not a direct equivalence.",tag-disagreement run1=description-broader-than-rubric / run2=description-narrower-than-rubric | run2 note: confidence: low,tag-disagree
137,RPT_LOBBYIST_OTHER_COSTS,C2,description-broader-than-rubric,[run2] Symmetric pair to #44. Same mix of cost-category framing (PRI) vs recipient framing (Newmark/Opheim).,"single-run flag, run2 only | run2 note: confidence: high",run2-only
138,RPT_LOBBYIST_OTHER_COSTS,C3,cluster-asks-two-questions,"[run1] 5 cross-refs: PRI E2f_iii (gifts/entertainment/transport/lodging), Sunlight expenditure_transparency tier (broader: itemization granularity), Newmark/Opheim disc_exp_benefitting_officials/employees (narrower scope: officials-benefitting only), Hired Guns Q23_reported (PARTIAL per D7: gift-disclosure-half only). Multi-rubric refs span partly-overlapping concepts; row aggregates.","single-run flag, run1 only | run1 note: Compounds with C2 description-broader (Sunlight tier) and Newmark narrower (officials-only).",run1-only
139,RPT_LOBBYIST_PRINCIPAL_CONTACT,other-issue,other-issue,"[run1] Notes field acknowledges architectural tension: 'Lobbyist contact info is on the registration record, not the principal's filing.' Row is in reporting domain but the data lives on registration. Compounds the C4 risk that REG_*-side and RPT_*-side rows overlap.","single-run flag, run1 only | run1 note: Architectural; surface to Phase 1.",run1-only
140,RPT_LOBBYIST_PRINCIPAL_NAMES,C1,axis-ambiguous-name,[run2] Symmetric pair to #42.,"single-run flag, run2 only | run2 note: confidence: low",run2-only
141,RPT_LOBBYIST_PRINCIPAL_NAMES,C3,cluster-asks-two-questions,"[run1] 4 cross-refs: PRI E2c (lobbyist's principal names on lobbyist report), FOCAL 4.1 (full names of lobbyists/orgs), FOCAL 6.1 (Client list under Relationships), Hired Guns Q9 (identify each employer by name on registration). FOCAL 6.1 is 'Client list (for all consultant lobbyists and firms)' — a relationship-domain item different scope from per-report principal listing. [run2] framework_references: PRI E2c (names of principals represented), FOCAL 4.1 (full names of lobbyists/orgs), FOCAL 6.1 (client list for consultant lobbyists/firms), FOCAL 7.4 (number of lobbyists employed/contracted), Hired Guns Q9 (identify employer by name on registration). The cluster mixes principal-names (E2c, FOCAL 6.1) with *lobbyist* names (FOCAL 4.1) — they're different parties. FOCAL 4.1 is about lobbyist names specifically; this row is about *the lobbyist's report listing principals*. Cross-loaded reference.",run1 note: Cluster bundles report-side | run2 note: confidence: medium,both
142,RPT_LOBBYIST_PRINCIPAL_NAMES,C4,cross-row-overlap,"[run1] Pair with REG_LOBBYIST: REG_LOBBYIST is registration-side ('lobbyist must register' which implicitly requires identifying principals); RPT_LOBBYIST_PRINCIPAL_NAMES is per-report 'list of principals'. In states where the registration form itself includes the principal list, a single statutory provision populates both rows.","single-run flag, run1 only | run1 note: Filing-level vs report-level distinction not in IDs.",run1-only
143,RPT_LOBBYIST_PRINCIPAL_NATURE,C2,rubric-source-ambiguous,[run1] Description PRI E2e: 'Are lobbyists required to disclose the nature of the principal's business (public or private)?' is direction-ambiguous: 'public/private' could mean public-vs-private-sector OR public-disclosure-status. PRI 2010's coding context suggests sector (public-sector vs private-sector). Mild.,"single-run flag, run1 only | run1 note: Mild.",run1-only
144,RPT_LOBBYIST_PRINCIPAL_NATURE,C4,cross-row-overlap,[run2] Symmetric pair to #128.,"single-run flag, run2 only | run2 note: confidence: low",run2-only
145,RPT_OFFICIAL_DIARY_DISCLOSURE,C2,description-narrower-than-rubric,"[run2] Description `Ministerial diaries are disclosed monthly (or more frequently).` uses the Westminster term ""ministerial."" US-state translation is ""executive officials' diaries / calendars"". Row title says ""(calendars / meeting logs)"" but description doesn't.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
146,RPT_OFFICIAL_DIARY_DISCLOSURE,C4,cross-row-overlap,"[run1] Pair with ACC_DIARIES_ONLINE: both about lobbyist/official diaries; one in contact_log (FOCAL 2.3 monthly cadence) one in accessibility (FOCAL 3.2 online availability). The two rows could plausibly fire on the same statutory provision. [run2] RPT_OFFICIAL_DIARY_DISCLOSURE (contact_log) vs ACC_DIARIES_ONLINE (accessibility) vs ACC_ACTIVITY_DISCLOSURE_FRESHNESS (accessibility). Three rows touching diary/calendar disclosure; cross-domain by design but harness rule for which row a state's ""diary publication mandate"" populates is implicit.",run1 note: Cross-domain pair. | run2 note: confidence: medium,both
147,RPT_OFFICIAL_DIARY_DISCLOSURE,C5,wrong-domain,"[run1] Row sits in domain='contact_log' but FOCAL 2.3 source ('Ministerial diaries are disclosed monthly (or more frequently)') is in FOCAL Timeliness category, not Contact log. Description is about cadence/freshness; closer fit is accessibility (timeliness). Pairs with ACC_DIARIES_ONLINE which is in accessibility. [run2] Row sits in `domain=""contact_log""` but its substance is ""do officials disclose their meeting calendars?"" — i.e., it's a *targets* requirement, not a *lobbyist's* contact log. The 11 other CONTACT_* rows in `contact_log` are about lobbyist-side per-meeting fields. RPT_OFFICIAL_DIARY_DISCLOSURE is structurally different — it's about ministerial transparency obligations imposed on officials. Could fit better in a new domain or in `accessibility` (since it tracks portal-published diaries).",run1 note: Possible cross-row C4 with ACC_DIARIES_ONLINE. | run2 note: confidence: medium,both
148,RPT_ORG_REGISTRATION_NUMBER,C2,description-narrower-than-rubric,"[run2] Description `Company registration number.` is FOCAL 4.4. Row title says ""(Sec-of-State entity ID or EIN)"" — i.e., the implementing concept varies by jurisdiction. Description doesn't say this.","single-run flag, run2 only | run2 note: confidence: low",run2-only
149,RPT_POSITION_TAKEN,C2,description-broader-than-rubric,[run1] Description: 'Position taken on each bill or item lobbied (support/oppose).' Sources sunlight_2015::position_taken (the 2-point top tier of Sunlight 'Lobbyist Activity' — combines 'bill discussed AND position taken') and opheim_1991::disc_legislation_supported_opposed. Sunlight's position_taken is not a standalone — no state can have position-taken without bill-specific in Sunlight's tier system. Compendium row treats it as standalone-distinct.,"single-run flag, run1 only | run1 note: C4 candidate; tier-vs-atomic split.",run1-only
150,RPT_POSITION_TAKEN,C4,cross-row-overlap,[run1] Pair with RPT_LOBBYIST_BILL_SPECIFIC. Sunlight Activity tier collapses (bill+position) into one tier; splitting into two compendium rows is a curation choice but the rows can both fire on the same statutory provision (a state requiring 'bill number AND position taken' populates BOTH).,"single-run flag, run1 only | run1 note: Acceptable per curation but worth flagging.",run1-only
151,RPT_POSITION_TAKEN,C5,wrong-domain,"[run2] Sits in `domain=""reporting""` but the substance (""Position taken on each bill or item lobbied"") is per-engagement / per-bill data — could fit `contact_log` if the state surfaces it per-meeting. Given Sunlight's framing (per-filing), `reporting` is defensible; flag as low-confidence pending Phase 1 review of domain semantics.","single-run flag, run2 only | run2 note: confidence: low",run2-only
152,RPT_PRINCIPAL_BILL_SPECIFIC,C3,cluster-asks-two-questions,[run1] Same pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
153,RPT_PRINCIPAL_BUSINESS_NATURE,C4,cross-row-overlap,"[run2] RPT_PRINCIPAL_BUSINESS_NATURE (PRI E1e: principal's business public/private) and the lobbyist-side counterpart RPT_LOBBYIST_PRINCIPAL_NATURE (PRI E2e: lobbyist reports principal's business nature) are symmetric. Description framing is identical but for ""lobbyist required to disclose"" vs ""principal required to disclose"".","single-run flag, run2 only | run2 note: confidence: low",run2-only
154,RPT_PRINCIPAL_COMPENSATION,C3,cluster-asks-two-questions,[run1] 7 cross-refs include Sunlight expenditure_transparency tier and FOCAL 7.6 ('Total lobbying expenditure (both in-house and consulting)'). FOCAL 7.6 is total-expenditure (not principal-side comp specifically); Sunlight's tier is granularity (not compensation specifically). Cluster bundles principal-comp with total-expenditure with tier ordinal. [run2] Symmetric pair to #54: PRI E1f_i (principal report's compensation paid out) + FOCAL 7.6/7.7 (totals/uncompensated split) + Sunlight + Hired Guns Q27 + OpenSecrets. Same kind of cluster spread.,run1 note: Same pattern as RPT_LOBBYIST_COMPENSATION. | run2 note: confidence: medium,both
155,RPT_PRINCIPAL_CONTACTS_LOGGED,C2,description-narrower-than-rubric,[run1] Same PRI E1i pattern. [run2] Symmetric pair to #47.,run1 note: Same. | run2 note: confidence: medium,both
156,RPT_PRINCIPAL_FINANCIAL_CONTRIBUTORS,C2,description-misscoped,[run1] Beyond cluster: PRI E1j is principal-side and asks 'major financial contributors'. Folding Opheim 'other influence peddling' (D6 borderline) is a misscoping — Opheim's catch-all is structurally a different question (influence-peddling activities) than 'who funds the principal'. Also FOCAL 7.3 is broader (income sources).,tag-disagreement run1=description-misscoped / run2=description-narrower-than-rubric | run1 note: Reaffirms D6 borderline call.,tag-disagree
157,RPT_PRINCIPAL_FINANCIAL_CONTRIBUTORS,C2,description-narrower-than-rubric,"[run2] Description `Are principals required to disclose major financial contributors?` is verbatim PRI E1j but the framework_references stretch the row across FOCAL 6.2/7.3, Newmark `disc_contribs_received`, and Opheim's catch-all `disc_other_influence_peddling`. (See cluster concern #46.) Description should at minimum point to the catch-all D6 fold so the harness knows multiple very-different rubric questions land here.",tag-disagreement run1=description-misscoped / run2=description-narrower-than-rubric | run2 note: confidence: medium,tag-disagree
158,RPT_PRINCIPAL_FINANCIAL_CONTRIBUTORS,C3,cluster-asks-two-questions,"[run1] 5 framework_references: PRI E1j (principal-side major contributors disclosure), FOCAL 6.2 (Names of all sponsors or members), FOCAL 7.3 (Income sources eg including government agencies, grant-making foundations, companies), Newmark disc_contribs_received, Opheim disc_other_influence_peddling. v2 audit D6 explicitly classified Opheim cross-ref as 'too vague to commit to a single row' and folded as 'closest existing match' — concrete C3 evidence. [run2] framework_references include PRI E1j (major financial contributors), FOCAL 6.2 (sponsors/members), FOCAL 7.3 (income sources + amount), Newmark 2017 `disc_contribs_received` (contributions received from others for lobbying), Opheim `disc_other_influence_peddling` (the catch-all). Five rubric items spanning three substantively different questions: (a) who funds the principal's lobbying (PRI E1j, Newmark, FOCAL 7.3), (b) who funds the principal as a member organization (FOCAL 6.2 sponsors/members), and (c) Opheim's catch-all ""other influence peddling"" (D6 acknowledged this is a stretch). Cluster is doing too much.",run1 note: Appears to revisit D6. | run2 note: confidence: high,both
159,RPT_PRINCIPAL_FINANCIAL_CONTRIBUTORS,C5,wrong-domain,"[run2] Sits in `domain=""reporting""`. Per FOCAL 6.2 + 7.3 framework_references, this is about funder/sponsor identity. data_type is `boolean`; substance is funding-source identity. Could fit `financial` domain (alongside FIN_INCOME_PER_CLIENT). Flag for Phase 1 review of domain semantics.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
160,RPT_PRINCIPAL_FINANCIAL_CONTRIBUTORS,other-issue,other-issue,"[run1] Notes field on row says 'No clean LobbyingFiling field today; would surface as a separate financial_contributors[] disclosure if added.' Architectural note about LobbyingFiling schema, not a curation issue per se — but worth flagging that downstream filing-extraction shape isn't ironed out.","single-run flag, run1 only | run1 note: Architectural; not Phase 1 curation.",run1-only
161,RPT_PRINCIPAL_GATE,C1,name-misleading,"[run2] ID `RPT_PRINCIPAL_GATE` suggests a gate-on-the-principal (e.g., a registration gate), but the row is ""Principal must file disclosure report"" — i.e., the gate is on *whether the principal must file at all*. Description (""Are principals required to disclose?"") matches PRI E1a but ID's ""GATE"" usage isn't anchored anywhere.","single-run flag, run2 only | run2 note: confidence: low",run2-only
162,RPT_PRINCIPAL_GATE,C2,description-narrower-than-rubric,[run1] Description 'Are principals required to disclose?.' (sic). Same pattern as RPT_LOBBYIST_GATE.,"single-run flag, run1 only | run1 note: Same pattern.",run1-only
163,RPT_PRINCIPAL_ISSUE_GENERAL,C3,cluster-asks-two-questions,[run1] Same pattern.,"single-run flag, run1 only | run1 note: Same.",run1-only
164,RPT_PRINCIPAL_ITEMIZED,C4,cross-row-overlap,"[run2] RPT_PRINCIPAL_ITEMIZED (PRI E1f_iv: itemized vs lump-sum) is conceptually a binary on whether the principal report is itemized. RPT_EXPENDITURE_FORMAT_GRANULARITY (Sunlight ordinal -1..2: no/lump/broad-categories/itemized-w-dates) is a richer ordinal on the same axis. Both rows can plausibly fire on a ""is the report itemized?"" statute reading.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
165,RPT_PRINCIPAL_LOBBYIST_NAMES,C1,axis-ambiguous-name,"[run2] ID could read as ""lobbyist names that the principal lists"" (correct) or ""principal-lobbyist-names"" as an entity type. Description is clear; ID is ambiguous.","single-run flag, run2 only | run2 note: confidence: low",run2-only
166,RPT_PRINCIPAL_LOBBYIST_NAMES,C3,cluster-asks-two-questions,"[run1] 3 cross-refs: PRI E1c, FOCAL 4.1, FOCAL 7.4 (Number of lobbyists employed/contracted under Financials). FOCAL 7.4 is a count-of-lobbyists indicator — not a names-list disclosure question. [run2] framework_references: PRI E1c (principal lists representing lobbyists), FOCAL 4.1 (full names of lobbyists/orgs), FOCAL 7.4 (number of lobbyists employed/contracted). FOCAL 4.1 ambiguously straddles ""lobbyist's name on lobbyist registration"" and ""lobbyist's name on principal's list"" — same as #143.",run1 note: Cluster bundles names-disclosure with employed-count question. | run2 note: confidence: medium,both
167,RPT_PRINCIPAL_NON_COMPENSATION,C2,description-broader-than-rubric,[run1] Same Sunlight tier pattern; also FOCAL 7.6 (Total lobbying expenditure) and FOCAL 7.7 ('Compensated/uncompensated lobbying activities'). FOCAL 7.6 + 7.7 both broader than 'principal report includes indirect costs' (PRI E1f_ii).,tag-disagreement run1=description-broader-than-rubric / run2=description-narrower-than-rubric | run1 note: Same.,tag-disagree
168,RPT_PRINCIPAL_NON_COMPENSATION,C2,description-narrower-than-rubric,[run2] Symmetric pair to #56.,tag-disagreement run1=description-broader-than-rubric / run2=description-narrower-than-rubric | run2 note: confidence: low,tag-disagree
169,RPT_PRINCIPAL_OTHER_COSTS,C2,description-broader-than-rubric,"[run2] Description `Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.` is verbatim PRI E1f_iii. Row's framework_references add Newmark 2017/2005's `disc_exp_benefitting_officials` (""Expenditures benefitting public officials or employees"") and Opheim's `disc_exp_benefitting_employees` (""Expenditures benefitting public employees including gifts"") — substantively narrower than ""other costs"" (Newmark/Opheim are about *recipient* of the expenditure, not the cost category). Plus FOCAL 7.10 (""Expenditures benefitting public officials or employees...""). The row mixes ""cost category"" framing (PRI) with ""recipient framing"" (Newmark/Opheim/FOCAL); description privileges PRI framing.","single-run flag, run2 only | run2 note: confidence: high",run2-only
170,RPT_PRINCIPAL_OTHER_COSTS,C3,cluster-asks-two-questions,"[run1] 8 cross-refs (largest after RPT_LOBBYIST_COMPENSATION). Same multi-rubric scope-mismatch as RPT_LOBBYIST_OTHER_COSTS plus FOCAL 7.6/7.10. FOCAL 7.10 is 'Expenditures benefiting public officials or employees including financial/non-financial gifts and support, employer/principal on whose behalf expenses were made' — an itemized-benefit-recipient question that arguably belongs at RPT_ITEMIZED_RECIPIENT or RPT_HOUSEHOLD_OF_OFFICIAL_SPENDING.","single-run flag, run1 only | run1 note: FOCAL 7.10 fans across multiple rows.",run1-only
171,RPT_SECTOR_DISCLOSED,C4,cross-row-overlap,[run2] RPT_SECTOR_DISCLOSED (FOCAL 4.5: sector/sub-sector disclosed in filing) and ACC_SORT_BY_SECTOR / ACC_SORT_BY_SUB_SECTOR (PRI Q7n/Q7o: portal filterability by sector). Cross-domain pair (RPT vs ACC); flag for cross-domain consistency review.,"single-run flag, run2 only | run2 note: confidence: low",run2-only
172,THRESHOLD_LOBBYING_EXPENDITURE_PRESENT,C1,axis-ambiguous-name,"[run1] ID '*_PRESENT' suggests boolean 'is a threshold present?' which on its face captures both inclusion- and exemption-framed thresholds. Per D11 addendum (2026-05-01) this row is exemption-framed only; inclusion-framed counterpart is DEF_EXPENDITURE_STANDARD. Direction not in ID. [run2] ID `THRESHOLD_LOBBYING_EXPENDITURE_PRESENT` does not telegraph that this is the *exemption-framed* counterpart to `DEF_EXPENDITURE_STANDARD` (inclusion-framed). The two rows are deliberately distinct (D11 disambiguation rule), but on ID alone they look like the same row split by accident. Description carries the burden.",run1 note: D11 disambiguation rule explicitly tightens descriptions but leaves IDs alone. | run2 note: confidence: medium,both
173,THRESHOLD_LOBBYING_EXPENDITURE_PRESENT,C3,cluster-asks-two-questions,"[run2] framework_references include PRI D1_present (statute exempts expenses < $X), FOCAL 1.2 (""no/low financial-or-time threshold""), Hired Guns Q2_expenditure (""expenditure portion of CPI Q2 qualification threshold""). PRI D1_present is exemption-framed; FOCAL 1.2 is a polarity-flipped value-judgment (""no/low threshold is good""); Hired Guns Q2_expenditure is qualification-threshold (inclusion-flavored). Three different framings on one row — D11 nominally resolved this by tightening descriptions (""exemption-framed only""), but the framework_references cluster spans inclusion + exemption.","single-run flag, run2 only | run2 note: confidence: medium; appears to revisit D11.",run2-only
174,THRESHOLD_LOBBYING_EXPENDITURE_PRESENT,C5,wrong-domain,"[run2] Sits in `registration`; D11 placed it there because ""exemption-framed thresholds are registration gates."" But the row is a predicate on whether the agent counts as a lobbyist (the exemption result is ""you don't have to file"") — same conceptual layer as `DEF_EXPENDITURE_STANDARD`, which D11 placed in `definitions`. Appears to revisit D11; the conceptual line ""predicate on the agent ↔ definitions"" applies to both rows in the inclusion/exemption pair.","single-run flag, run2 only | run2 note: confidence: medium; appears to revisit D11.",run2-only
175,THRESHOLD_LOBBYING_EXPENDITURE_VALUE,C1,axis-ambiguous-name,[run2] ID `THRESHOLD_LOBBYING_EXPENDITURE_VALUE` doesn't telegraph that this is the dollar number associated with the boolean THRESHOLD_LOBBYING_EXPENDITURE_PRESENT. Pair convention `_PRESENT`/`_VALUE` is internal — not greppable from outside.,"single-run flag, run2 only | run2 note: confidence: low",run2-only
176,THRESHOLD_LOBBYING_EXPENDITURE_VALUE,C2,description-narrower-than-rubric,"[run2] Description `Dollar value of the lobbying-expenditure threshold (whether framed as inclusion or exemption).` claims the row covers both framings, but the *paired* boolean row (THRESHOLD_LOBBYING_EXPENDITURE_PRESENT) was tightened to exemption-only per D11. Inclusion-framed value belongs to DEF_EXPENDITURE_STANDARD's adjacent value (which doesn't exist as a separate row). Asymmetry: PRESENT split into two boolean rows; VALUE remained one numeric row claiming both framings.","single-run flag, run2 only | run2 note: confidence: high; appears to revisit D11.",run2-only
177,THRESHOLD_LOBBYING_EXPENDITURE_VALUE,C5,wrong-domain,"[run2] Numeric value of the threshold in #15. If #15 moves, this moves with it. Same conceptual class. Appears to revisit D11.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
178,THRESHOLD_LOBBYING_MATERIALITY_GATE,C1,axis-ambiguous-name,"[run1] ID prefix 'THRESHOLD_*' shared with quantitative-threshold rows in registration domain (THRESHOLD_LOBBYING_EXPENDITURE_PRESENT etc.) but this row is in definitions domain and is qualitative-only per description ('THRESHOLD axis (qualitative)'). Shared 'THRESHOLD_' prefix invites quantitative reading; description must override. [run2] ""THRESHOLD_LOBBYING_MATERIALITY_GATE"" reads as a quantitative threshold name to a fellow who hasn't read the description. The description leads with ""THRESHOLD axis (qualitative)"" and explicitly contrasts with `DEF_COMPENSATION_STANDARD` / `DEF_EXPENDITURE_STANDARD` / `DEF_TIME_STANDARD`. Without that disambiguating description, ""threshold"" reads numeric. (chunk-frame preamble exists for `definitions`.)",run1 note: Cross-domain ID-prefix collision. | run2 note: confidence: medium,both
179,THRESHOLD_LOBBYING_MATERIALITY_GATE,C2,description-broader-than-rubric,"[run2] Description includes both inclusion-framed and exemption-framed framings: ""Captures both inclusion-framed (...) and exemption-framed (...) phrasings; PRI D0 is exemption-framed, Newmark/Opheim/CPI lean inclusion-framed."" This is the qualitative-materiality umbrella row; mixing inclusion and exemption framings on the same row was D11's intent (umbrella), but the harness's iter-1 result shows it correctly populates this row in OH for both regime variants of the qualitative gate. Flag is for Phase 1 to confirm the umbrella framing is intentional and durable.","single-run flag, run2 only | run2 note: confidence: low; D11-aware",run2-only
180,THRESHOLD_LOBBYING_MATERIALITY_GATE,C3,cluster-asks-two-questions,"[run2] framework_references include PRI D0 (""materiality test (ability to exempt)""), Newmark 2017/2005/Opheim ""def_materiality_umbrella"" (""standards each imply a materiality test""), Hired Guns Q2_umbrella (""qualification-threshold tiers presume some materiality test""). PRI D0 is **exemption-framed** materiality (qualitative gate to exempt); Newmark/Opheim's ""umbrella"" framing is *meta* (the existence of standards implies materiality testing) — not a primary statute reading question. CPI Q2_umbrella is similarly meta. The cluster mixes one direct statute-reading question (PRI D0) with three derivative inferences. The derivative refs were added in v1.2's curation-gap fix per D11; v3 should review whether they belong on this row or are better captured as cross-row dedup-map entries.","single-run flag, run2 only | run2 note: confidence: medium",run2-only
181,THRESHOLD_LOBBYING_TIME_PRESENT,C1,axis-ambiguous-name,"[run1] Same pattern as THRESHOLD_LOBBYING_EXPENDITURE_PRESENT: ID does not carry exemption-only framing; description does (per D11 addendum). [run2] Same shape as #13. ID does not encode ""exemption-framed"" vs `DEF_TIME_STANDARD`'s ""inclusion-framed"". Description carries the burden.",run1 note: Pair with DEF_TIME_STANDARD. | run2 note: confidence: medium,both
182,THRESHOLD_LOBBYING_TIME_PRESENT,C3,cluster-asks-two-questions,"[run2] Same shape as #37 — PRI D2_present (exemption) + FOCAL 1.2 (no/low threshold) on a row whose description tightened to ""exemption-framed only"" per D11.","single-run flag, run2 only | run2 note: confidence: medium; appears to revisit D11.",run2-only
183,THRESHOLD_LOBBYING_TIME_PRESENT,C5,wrong-domain,[run2] Same as #15 — exemption-side time threshold paired with `DEF_TIME_STANDARD` in `definitions`. Appears to revisit D11.,"single-run flag, run2 only | run2 note: confidence: medium",run2-only
184,THRESHOLD_LOBBYING_TIME_VALUE,C1,axis-ambiguous-name,[run2] Symmetric pair to #141.,"single-run flag, run2 only | run2 note: confidence: low",run2-only
185,THRESHOLD_LOBBYING_TIME_VALUE,C2,description-narrower-than-rubric,[run2] Same asymmetry as #39 — VALUE row claims both framings while PRESENT row was split exemption-only.,"single-run flag, run2 only | run2 note: confidence: high; appears to revisit D11.",run2-only
186,THRESHOLD_LOBBYING_TIME_VALUE,C5,wrong-domain,[run2] Same as #17 (numeric value paired with #16). Appears to revisit D11.,"single-run flag, run2 only | run2 note: confidence: medium",run2-only
