paper_id	indicator_id	indicator_text	section_or_category	indicator_type	scoring_rule	source_quote	notes
lacy_nichols_2023	indicator.registration	Registration: Count of registered lobby firms or lobbyists (often used to measure the density of lobbying populations or as a proxy for activity)	Table 3: Indicators used to analyse lobbying activity	count	Not specified; descriptive count. Used as direct measure (population of lobbyists) or as a proxy for activity.	"Registration | Count of registered lobby firms or lobbyists (often used to measure the density of lobbying populations or as a proxy for activity)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:361)	Most common indicator in the corpus: n=67 of 165 studies (line 376–378). Earliest indicator measured (only form before 2004; line 386–388). Inductively developed from screening the included studies, not pre-specified.
lacy_nichols_2023	indicator.expenditure	Expenditure: Amount of money spent on lobbying (e.g., firm or client expenditure, distinct from political contributions)	Table 3: Indicators used to analyse lobbying activity	amount	Not specified; descriptive monetary amount. Used as direct measure or proxy for activity.	"Expenditure | Amount of money spent on lobbying (e.g., firm or client expenditure, distinct from political contributions)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:362)	Second-most common indicator: n=56 of 165 studies (line 378). Most expenditure studies (48 of 56) use Open Secrets, biasing the literature toward US Congress (lines 414–417). Note explicit distinction from political contributions.
lacy_nichols_2023	indicator.meetings	Meetings: Face-to-face meetings with public servants (e.g., elected officials, staff, bureaucrats); requests for meetings; reports of government branch(es), agency(s) or department(s) contacted; informal meetings	Table 3: Indicators used to analyse lobbying activity	count	Not specified; descriptive count. Authors call meetings "the 'gold standard' of political access" (line 199–200) — phase-2 deep-dive focus.	"Meetings | Face-to-face meetings with public servants (e.g., elected officials, staff, bureaucrats); requests for meetings; reports of government branch(es), agency(s) or department(s) contacted; informal meetings" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:363–364)	n=15 of 165 studies (line 379). Selected for stage-2 deep-dive analysis (lines 376–382). Compound indicator: bundles face-to-face, meeting requests, agency contact reports, and informal meetings as one category.
lacy_nichols_2023	indicator.comments	Comments: Text of written letters, submissions, comments, responses to consultations, etc.	Table 3: Indicators used to analyse lobbying activity	field	Not specified; document/text-based content for qualitative or text-mining analysis.	"Comments | Text of written letters, submissions, comments, responses to consultations, etc" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:365)	n=14 of 165 studies (line 379). Compound indicator: subsumes letters, submissions, consultation responses; includes both formal regulatory comment and policy-submission text.
lacy_nichols_2023	indicator.bills	Bills: Number of bills lobbied; number of groups that lobby a bill	Table 3: Indicators used to analyse lobbying activity	count	Not specified; descriptive count. Two distinct counts subsumed (bills-per-actor; actors-per-bill).	"Bills | Number of bills lobbied; number of groups that lobby a bill" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:366)	n=9 of 165 studies (line 379–380). Compound: combines actor-centric (how many bills a lobbyist touched) with bill-centric (how many actors lobbied a given bill).
lacy_nichols_2023	indicator.committees	Committees: Participation in committee hearings/consultations; committee membership; Congressional testimony	Table 3: Indicators used to analyse lobbying activity	count	Not specified; descriptive count of participation events.	"Committees | Participation in committee hearings/consultations; committee membership; Congressional testimony" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:367)	n=4 of 165 studies (line 380) — least-used indicator in the corpus. Compound: subsumes hearings, formal membership, and testimony.
lacy_nichols_2023	actor_cat.business	Business — also Company, Private firm, Corporate bodies, For-profit organisations	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy of actor types as used across reviewed studies.	"Business | Company, Private firm, Corporate bodies, For-profit organisations" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:851–852)	Table 6 maps the most common actor-classification scheme observed across the 15 meeting studies. Not the paper's own scheme — a synthesis of vocabulary used in the literature. Each row pairs a canonical category with its synonyms.
lacy_nichols_2023	actor_cat.business_association	Business association — also Industry group, Peak body, Trade group, Trade association	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Business association | Industry group, Peak body, Trade group, Trade association" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:854–855)	Table 6 entry. Trade-association / peak-body cluster.
lacy_nichols_2023	actor_cat.union	Union — also Labour union, Trade union	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Union | Labour union, Trade union" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:856)	Table 6 entry.
lacy_nichols_2023	actor_cat.research	Research — also Research institutions, Academic organisation, University	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Research | Research institutions, Academic organisation, University" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:857–858)	Table 6 entry.
lacy_nichols_2023	actor_cat.public_interest	Public interest — also Advocacy, Civil society group, Public interest group, Public interest association, Non-governmental organization, Charity, Citizen groups, Public institution	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Public interest | Advocacy, Civil society group, Public interest group, Public interest association, Non-governmental organization, Charity, Citizen groups, Public institution" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:859–862)	Table 6 entry; widest synonym set of any category (8 alternative labels) — flags definitional fuzziness for non-commercial actor types.
lacy_nichols_2023	actor_cat.government	Government — also State government, Local government, Government organisations, Federal agencies, Foreign governments, Public bodies	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Government | State government, Local government, Government organisations, Federal agencies, Foreign governments, Public bodies" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:863–865)	Table 6 entry. Government appears as an *actor* engaged in lobbying — captures sub-national governments lobbying federal/supranational bodies.
lacy_nichols_2023	actor_cat.identity_group	Identity group — also Religious, Hobby group	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Identity group | Religious, Hobby group" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:866)	Table 6 entry.
lacy_nichols_2023	actor_cat.consultancy	Consultancy — also Professional consultancies, consultants	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Consultancy | Professional consultancies, consultants" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:867)	Table 6 entry.
lacy_nichols_2023	actor_cat.think_tank	Think tank	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Think tank" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:868)	Table 6 entry; no synonyms listed.
lacy_nichols_2023	actor_cat.law_firm	Law firm	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Law firm" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:869)	Table 6 entry; no synonyms listed.
lacy_nichols_2023	actor_cat.lobbying_firms	Lobbying firms	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Lobbying firms" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:870)	Table 6 entry; no synonyms listed. Distinct from "Consultancy" — paper does not specify the boundary.
lacy_nichols_2023	actor_cat.individuals	Individuals	Table 6: Categories used to classify actors engaged in lobbying	category	Not specified; descriptive taxonomy.	"Individuals" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:871)	Table 6 entry; no synonyms listed.
lacy_nichols_2023	data_class.government	Government data — datasets produced and published by national, state, or supranational government bodies (lobbyist registers, transparency registers, finance commissions, etc.)	Table 4: Data sources to analyse lobbying	data_source_class	Not specified; classification of data sources by provenance and accessibility.	"Table 4 list the datasets identified in phase 1, which we classified as government data, publicly available data and commercially available data." (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:415–417)	Table 4 column 1. Includes US federal (FEC, LDA, FARA, IRS Form 990, SEC), US states (CA, MN, FL, WI, NC), EU (Transparency Register, EUR-Lex, EC calendars), and country-level registers (Ireland, Germany, France, Chile, UK, Canada, Australia). Heavy US/EU bias.
lacy_nichols_2023	data_class.publicly_available	Publicly available data — datasets compiled by NGOs, academic projects, or transparency initiatives, available free of charge	Table 4: Data sources to analyse lobbying	data_source_class	"We have reviewed the websites of all non-government data sources to establish whether they were available free of charge. Where unsure, we have listed them as commercially available." (line 419–422)	"government data, publicly available data and commercially available data" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:417)	Table 4 column 2. Includes Comparative Agendas Project, Open Secrets (now merged with NIMP), LobbyView, Sunlight Foundation, lobbyfacts.eu, FollowTheMoney, FOI repositories. Boundary with "commercially available" determined by free-access verification.
lacy_nichols_2023	data_class.commercial	Commercially available data — paid databases (often accessible via institutional subscriptions) including business databases, lobbyist directories, and proprietary classifications	Table 4: Data sources to analyse lobbying	data_source_class	Default-when-unsure rule applied (line 419–422).	"government data, publicly available data and commercially available data" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:417)	Table 4 column 3. Includes BoardEx, Compustat, Orbis, LexisNexis, Refinitiv Datastream, Thomson Reuters Business Classification, Washington Representatives. Caveat: "researchers often have free access to these sources through their university libraries. However, cost would present a significant barrier for other organisations" (lines 423–426).
lacy_nichols_2023	stage2.article_details	Stage-2 extraction column: article details (authors, year, title, journal, conflict of interest statement)	Stage-2 data extraction schema (15 meeting studies)	extraction_field	Charted in Excel; descriptive only.	"Data was extracted under the following categories: article details (authors, year, title, journal, conflict of interest statement)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:383–384)	One of 9 stage-2 extraction categories applied to the 15 meeting studies (Table 5). Bibliometric.
lacy_nichols_2023	stage2.topic	Stage-2 extraction column: topic (research question; main findings)	Stage-2 data extraction schema (15 meeting studies)	extraction_field	Charted in Excel; descriptive only.	"topic (research question; main findings)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:385)	Stage-2 extraction category.
lacy_nichols_2023	stage2.location	Stage-2 extraction column: location (country, state)	Stage-2 data extraction schema (15 meeting studies)	extraction_field	Charted in Excel; descriptive only.	"location (country, state)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:385–386)	Stage-2 extraction category.
lacy_nichols_2023	stage2.government_details	Stage-2 extraction column: government details (level, department, position, categorisation framework)	Stage-2 data extraction schema (15 meeting studies)	extraction_field	Charted in Excel; descriptive only.	"government details (level, department, position, categorisation framework)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:386–387)	Stage-2 extraction category. Captures variation in actor taxonomies across studies (e.g., legislative vs. bureaucratic; specific positions/roles).
lacy_nichols_2023	stage2.policy_details	Stage-2 extraction column: policy details (categorisation framework)	Stage-2 data extraction schema (15 meeting studies)	extraction_field	Charted in Excel; descriptive only.	"policy details (categorisation framework)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:387)	Stage-2 extraction category. The corpus showed inconsistent policy taxonomies (46 categories in Canada, 96 in Minnesota, 76 in US federal register; line 880–882).
lacy_nichols_2023	stage2.lobbyist_details	Stage-2 extraction column: lobbyist details (industry sector, actor categorisation framework)	Stage-2 data extraction schema (15 meeting studies)	extraction_field	Charted in Excel; descriptive only.	"lobbyist details (industry sector, actor categorisation framework)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:388–389)	Stage-2 extraction category. Drives Table 6 actor taxonomy.
lacy_nichols_2023	stage2.data	Stage-2 extraction column: data (sources, time period, quantity)	Stage-2 data extraction schema (15 meeting studies)	extraction_field	Charted in Excel; descriptive only.	"data (sources, time period, quantity)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:389)	Stage-2 extraction category. Drives Table 4 data-source classification.
lacy_nichols_2023	stage2.lobbying_purpose	Stage-2 extraction column: lobbying purpose (if measured, level of detail)	Stage-2 data extraction schema (15 meeting studies)	extraction_field	Charted in Excel; descriptive only — paper notes only 5 of 15 studies measured purpose at all (line 877–879).	"lobbying purpose (if measured, level of detail)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:389–390)	Stage-2 extraction category. Paper's "Notably absent" finding: "what the meetings were about, or the position that the lobbyist supported, as this was not consistently disclosed or disclosed in such general terms that it provided few relevant insights" (lines 909–911).
lacy_nichols_2023	stage2.challenges	Stage-2 extraction column: challenges discussed	Stage-2 data extraction schema (15 meeting studies)	extraction_field	Charted in Excel; descriptive only.	"challenges discussed" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:390–391)	Stage-2 extraction category. Yields the paper's two-theme synthesis: (1) deficiencies in the data and (2) format/quality of the data (lines 909–933).
lacy_nichols_2023	inclusion.english	Inclusion criterion: published in English	Table 2: Inclusion and exclusion criteria	inclusion_criterion	"Not published in English, or no English full text available" excluded (line 338).	"Published in English | Not published in English, or no English full text available" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:338)	Table 2 row 1. Defines review boundary, not lobbying-disclosure quality.
lacy_nichols_2023	inclusion.original_research	Inclusion criterion: conducted original/primary research	Table 2: Inclusion and exclusion criteria	inclusion_criterion	"Commentary, editorial, policy submission, book report, annual report, political party platform or news article; presents model with no empirical data; referred to other studies without conducting original research" excluded (lines 339–341).	"Conducted original/primary research" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:339)	Table 2 row 2.
lacy_nichols_2023	inclusion.lobbying_focus	Inclusion criterion: focused on the practice of lobbying or the quantity of lobby firms and lobbyists. Includes studies that (1) measured a lobbying activity (meetings, submissions, committee participation), (2) measured lobbying expenses, or (3) measured the population of lobby firms/lobbyists (registration counts).	Table 2: Inclusion and exclusion criteria	inclusion_criterion	Excluded: studies analysing only mechanisms to address lobbying (e.g., disclosure requirements); only the influence of lobbying (not the practice); only public-targeted strategies; only media framing; only revolving door; lobbying as minor component (lines 342–349).	"Focused on the practice of lobbying or the quantity of lobby firms and lobbyists. This included studies that: (1) Measured a lobbying activity undertaken to influence public servants (e.g., meetings, submissions, committee participation) (2) Measured lobbying expenses (3) Measured the population of lobby firms/lobbyists (e.g., registration counts)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:342–348)	Table 2 row 3. Critically: studies of disclosure regimes (the focus of the FOCAL 2024 corpus) were *excluded* — confirming the 2023 paper's scope is downstream-of-disclosure (what researchers can do with disclosed data) rather than upstream (how disclosure regimes are structured).
lacy_nichols_2023	inclusion.public_replicable_data	Inclusion criterion: used publicly available and replicable data (including FOIs subsequently shared in public repositories)	Table 2: Inclusion and exclusion criteria	inclusion_criterion	"Data sources not public or easily replicable (e.g., investigative journalism, interviews, surveys, participant observation)" excluded (lines 350–351).	"Used publicly available and replicable data (including FOIs subsequently shared in public repositories)" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:350–351)	Table 2 row 4. Self-imposed limitation; paper acknowledges in conclusion that this excludes investigative journalism, interviews, ethnography (lines 1078–1083).
lacy_nichols_2023	inclusion.method_detail	Inclusion criterion: methods provide reasonable detail regarding data sources and steps taken to access, clean, and analyse the data	Table 2: Inclusion and exclusion criteria	inclusion_criterion	"Methods unexplained, or not described in reasonable detail to enable replication (e.g., 'data analysed by author')" excluded (lines 352–353).	"Methods provide reasonable detail regarding data sources and steps taken to access, clean and analyse the data" (papers/text/Lacy-Nichols_2023__aiding_empirical_research_cdoh.txt:352–353)	Table 2 row 5. Filter that disproportionately excluded grey literature: 45 grey reports excluded for methods not described (line 284); only 16 grey reports passed phase 1, only 3 passed phase 2.
